area,perimeter,circularity,aspect_ratio,extent,solidity,eccentricity,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,mean_R,mean_G,mean_B,mean_H,mean_S,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
114449.5,1311.928056359291,0.835610183605453,1.0546448087431695,0.810112828789037,0.9829306835456083,0.3143850531176658,0.7959917841651529,4.1439444650572,4.631179099560321,7.285285386303916,13.528269873674297,-9.915690570869552,-13.311695851449205,205.47993879484972,115.49558783895395,46.74203420185528,13.099849595298332,200.76548168627144,138.64493550470405,0.9288980919639978,0.018364152080106864,0.15692038659251273
41906.5,832.0071390867233,0.7607415705433408,1.028301886792453,0.9067530725289943,0.975250174540377,0.6215353278826403,0.7784400168510973,3.5890540397798807,3.8452740388346953,5.6537582071756844,-10.692371198571818,7.542600291090051,-10.469871723084943,232.10743918871003,173.0626905893199,92.12902158239369,14.109330307543201,159.50691440323382,82.28723098995697,0.9791191534621969,0.20521159016297774,0.3519886622205278
56610.0,1203.6265445947647,0.4910429778818434,1.0073529411764706,0.7595802919708029,0.9102164195903142,0.3525521125076638,0.7875693532295155,3.6679222659262942,4.327952046794241,5.66440531330911,-10.660773716672802,-7.545911263569593,12.189995657146792,201.63410065645516,101.63294529540482,48.396481400437644,13.609785557986871,194.04898030634575,81.90395907316903,0.9649046425845125,0.023889698878921336,0.24457224146497
53161.5,954.2468193769455,0.7336444700735987,1.0077220077220077,0.7864243553898727,0.9520837437541415,0.2923698462558268,0.7938242002235616,5.205452568448324,4.417874354355876,6.241218563969864,11.574783683418696,-8.90173673220926,12.439107764763907,201.41113330470984,131.82187459164817,65.4795497395882,17.099049823592004,174.94323209318824,84.40353849049501,0.9626155454543381,0.02382303741890089,0.2306130564906947
78290.5,1113.9482651948929,0.7928460881270932,0.9863945578231292,0.9182559230588787,0.9891033820575341,0.6493022912027182,0.7819105687411265,3.6174506612886193,3.9499381530792683,5.899133129959465,-11.474751517847611,-7.824247807962051,-10.83477712841265,224.03207185719904,160.66522461718026,99.98372302500539,12.496872740190046,148.61261306978926,183.38659754224273,0.963619623566537,0.19732329325971684,0.3009839923361045
29334.5,640.9432117938995,0.897324342889699,0.9894736842105263,0.8212346024636058,0.9919519824160961,0.4225162038461546,0.7960261441808254,3.8969993963024128,5.655800512071897,8.098519887332142,-15.941008093583212,10.04891557707324,14.978242553847156,221.66686925985954,140.73659508373854,52.64856834143706,15.6962452728255,195.90488249594813,98.88820889432886,0.8967522823278927,0.026032470741827428,0.20412638056524318
38016.0,764.5239477157593,0.8173237061631016,1.2233009708737863,0.7323162274618585,0.9771620249585523,0.4272800953477089,0.7927356856123655,3.4628546406549967,5.611024250793194,7.26105579809846,-13.732361663493192,9.005929641049143,-14.10919019119357,214.29119833094276,111.91732950841049,52.78153605424436,11.170843656278524,194.94494718998567,98.87726671953476,0.9436482663576021,0.020655285951658296,0.18155162385068035
81211.0,1097.9452999830246,0.8465708579007696,1.0870967741935484,0.7773619220828946,0.9856601025578784,0.5191621046300997,0.7901886381471478,3.152107633685331,4.424366574059252,6.228925779075838,11.562593486527938,7.816274101767187,12.304234513608833,214.70981563548222,128.08928090492864,52.11123081066523,14.081188943025733,194.90884606909384,83.41506053867062,0.936950117802858,0.023986021716189757,0.1952105702041316
37092.5,811.2030981779099,0.7083318464872853,1.1846153846153846,0.8234543234543235,0.9588093884092437,0.6193435159004559,0.7797301675285158,3.676593891808675,3.9139008488188654,5.158853654389029,9.702061842229233,7.007298397866729,-10.449774462756421,194.2389836389356,131.67419329009527,70.9218512290816,19.689166466490512,163.97739343956013,155.08357620898101,0.9431197386888873,0.01868529629976491,0.1719344501924454
63409.0,1003.1757470369339,0.791783997484122,1.0747330960854093,0.747201338643916,0.9671977364073857,0.39964285198795696,0.78915930155991,3.5654226877237294,3.80559860329815,6.446200069704238,-12.102165028895646,-8.367208729709485,11.591880676846415,190.63029040443595,127.85478211835469,45.94719776949344,20.003477334669967,196.33914977600955,99.26922468854741,0.9610147486228525,0.019114016840851157,0.19460825475704596
