area,perimeter,circularity,hu_moment_0,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,mean_R,mean_G,mean_B,glcm_contrast,glcm_correlation,glcm_energy,glcm_homogeneity
40404.0,1492.2640616893768,0.228004210206083,0.5867553487861527,3.298887852157064,2.378111482524773,3.6045343495829885,8.076853070278968,5.361329785754377,-6.596094402910267,79.2995113887741,65.68760483263243,37.9939713639789,151.7579963235294,0.9615593486710764,0.3685102180070598,0.6757157383640043
35596.5,1434.2813049554825,0.2174445299846793,0.6703484835653745,2.9225942785122774,2.7928758010605015,4.460545465468299,-8.530666668624564,-6.1172805522620886,8.117439412938085,91.97810752325549,75.39693111879268,46.934659809459575,195.3068014705883,0.9560734194480063,0.4527708335058158,0.7026059680655206
12794.5,664.8111819028854,0.3637781010753091,0.3834235425541337,0.8500707824850804,2.8178272178209545,3.3902461548758747,6.60941560572024,4.241598161292606,-6.687089343673832,94.34854245880862,73.54029191708574,52.66548100903553,166.57046568627456,0.955130131564275,0.6231381592442549,0.7815482941434297
18854.0,675.1126974821091,0.519829371277269,0.5075477556288477,1.162410342770533,4.550645953395836,4.949808406112168,9.700437283963716,5.533063157066852,11.066663674318734,53.896831789501945,66.84420727614445,86.45334944287823,60.888419117647054,0.9743628405807961,0.5435739921133352,0.8384157029011441
16800.5,622.4335467815399,0.5449367385332478,0.7260197067059958,2.379565104543057,2.8925531017577764,4.395143679935114,8.071366362610297,5.645457157966908,-8.468255162525814,71.19328133048789,69.49293546250644,69.3342409301641,74.77985600490197,0.9719140141991358,0.5822310160576886,0.8215328464377146
15113.0,621.5046130418777,0.4916678755309746,0.7661919718265006,3.358933407213779,3.456631479434721,6.357997558398451,11.68734840887953,8.287488425546378,-11.29887103801196,87.99836123975776,78.09729248307802,82.69380121125756,101.35235906862744,0.9736915442915345,0.5682458593025165,0.8066111217117174
64953.5,1025.899494767189,0.775537477994452,0.7784987985076693,6.602036341025031,6.943331875821048,8.087320329343045,15.602654930085372,-11.38834378899943,-17.80636537989675,116.11452761279374,90.23495775998819,66.53416091784409,127.85859375000001,0.963876795072739,0.17755996816884032,0.6350498240950266
12294.5,620.6690467596054,0.4010518838279433,0.35413624983285136,0.7800906271850105,2.2164637911705634,2.4190819231897605,4.736859649031799,2.8092204002568457,-7.061529565353249,101.84740242114978,78.85386243960697,41.80723087780251,104.53855698529411,0.9695763399415799,0.7166400506138642,0.7931552166630144
8208.0,359.0193313360214,0.8002239482610002,0.7913585473117817,3.275853073245398,4.6709349542593515,6.566994853417584,-13.869293288801316,9.413925909712514,-12.18605312150618,140.92655367231637,139.59718357365713,75.80597014925372,168.3763786764706,0.9707619373055466,0.816596628756071,0.879531974738268
11528.5,407.7472542524338,0.8713659345961366,0.7960212575939638,3.9513242293504858,4.530537402375244,7.083655475652342,12.995627110745813,9.104156365109995,-13.099123890832841,110.35472020504058,114.94899615548911,26.448526270824434,85.79445465686274,0.9752648965879195,0.8189636594943762,0.8633081910771158
10874.5,418.23253548145294,0.7812383103539535,0.7901917053701192,3.4748249144922347,4.051313036012916,6.2386449069045025,11.64951128009251,8.47383656237566,11.459196102761055,124.87296775971342,119.1826031046202,39.29227519059429,128.2856924019608,0.9665936700638493,0.8310891320000112,0.863708508626379
12049.5,443.54624581336975,0.7696638247491069,0.7930512983725775,3.668627796480258,4.361247852448685,7.378054289745605,-13.317298746517759,-9.348670254832538,-13.528666692187471,129.90108982826948,128.43502311756936,26.589002642007927,154.1562193627451,0.9668658959326402,0.8121574660030882,0.8505569127396676
20666.5,995.4528782367706,0.26208090702604625,0.6331215834827908,1.9605860382096048,2.437502097163447,3.577686479155004,7.118423229576316,-4.732320821344079,-6.604770851129235,135.23499058071914,130.4192399049881,90.74952903595707,339.80315563725503,0.9609303778917511,0.6223487421363049,0.7628453852432829
6623.0,515.1025924682617,0.3136730073512388,0.6930285191574974,2.246485317039742,2.974330067545021,3.8387225218775396,-7.251748579632872,-5.0009888734468015,-8.010418987436067,144.39825699229834,135.51074179164976,95.34312930685043,319.95735294117645,0.9520611190485212,0.7694032090436057,0.8430044767876653
15485.0,733.4213544130325,0.36175452494424304,0.37319270684435096,0.8990988988896477,1.6285106884126894,2.088583493616803,3.98160965358509,2.6167823715119956,-4.363741449237002,81.27485338034757,91.36969740582161,78.98478034037348,192.40937500000004,0.9550144416714696,0.5721831648526919,0.8180617378253945
16559.0,823.7300087213516,0.3066720488431793,0.575045033826891,1.6805503121911065,2.205047605466792,2.7238309712291033,5.207916765080319,3.958679598842541,-5.719753954444194,113.64179884129547,122.39514673758191,73.21436033811378,292.61686580882355,0.9552247349471199,0.6734967028021456,0.7962869746576018
41200.0,1310.4751762151718,0.30147373579126613,0.575122874836941,2.0351333482252754,2.260847154296668,3.1585062069370458,-5.868312847683397,-4.176839503193032,-7.479719954491479,79.3943412060904,75.17897134636135,75.15945330296127,126.65753676470591,0.9661112139272203,0.3611303790094307,0.5733530441257907
22106.5,1054.5168061256409,0.24981749049033977,0.67469301776785,4.239003481584732,5.178765296412731,3.72604300238648,-8.182776624173716,-5.908632769948682,9.030767962029241,94.41553823672675,88.91173891865563,71.7903555772041,145.48537071078434,0.9698525979789792,0.37031944287119667,0.586046915456805
37351.0,1060.984842658043,0.41695937070743677,0.734752355872328,2.5125481294836987,2.887375368157865,3.891719619975976,7.316304831635718,5.169204320371708,-7.69465971537066,94.6056375970416,89.82972105894741,48.042637082751696,271.16660539215684,0.9416185091378626,0.36959828807701434,0.5622490352071241
63940.0,1018.2842706441879,0.7748977954450256,0.7809048961529039,4.351562571038796,4.739117463784229,6.269654834433057,11.774420305091454,-8.445647141321173,-13.15310401640469,75.18454587367451,69.57853388658367,63.88435223605348,148.19401041666669,0.9395686625033212,0.17090797198543436,0.4422275944688539
52985.5,1223.4041086435318,0.44486376346713036,0.7636164038999863,2.8957580842141213,3.5783842131627086,5.600705879232709,10.72191435443499,7.165776534905258,-10.209880418773672,83.867089747953,81.34015335028329,67.58719545154251,254.07002144607844,0.9265677533239867,0.23250700475311445,0.41574314462946443
45014.0,2242.8813725709915,0.11244622044639863,0.6150526672767007,3.168365108505745,3.5215800036228626,3.820732921373978,7.809314959135499,5.404934373146191,7.54915757630874,73.91802576944481,66.32119772270023,63.08584820855272,240.96291360294123,0.9197708120339926,0.2807647978098824,0.4683105955491222
41545.0,2448.5037363767624,0.08708173738783108,0.5788614045192741,2.5601935419159836,3.250930395541353,4.204195898109889,-8.15953107406235,5.485630649515202,-8.025406872324261,76.81245901639345,66.5831381733021,54.454215456674476,258.1548713235294,0.9198393676350612,0.3398695222595801,0.487044514364032
43333.5,2179.266147494316,0.11466030343036804,0.5865720940264417,3.1085318413436354,3.4114812031658017,3.3790945856929606,7.116490077490329,-4.949653629690255,-6.82472167683145,73.77256166228719,71.79674078653917,66.06551549009649,230.6095588235294,0.9300938756714969,0.30342719582009126,0.45629761971919214
59046.5,1403.570630311966,0.3766478387320086,0.7708499514288607,3.9602024635291855,5.003998978577496,5.861692331693306,11.426029753113873,-7.894667170447597,-11.465904169711488,74.58247873074271,72.22048746838354,62.42782248792826,200.3916053921569,0.9408580937941955,0.33159595380567697,0.5341450244154078
19894.0,1255.6366441249847,0.158563788819319,0.4125788002068626,1.6894266682219576,1.6615184648482417,2.2260445366360266,-5.030419212868461,3.2804013796045832,-4.1739921152344,85.42899176147509,77.89348764221263,53.68889760690467,206.2458333333334,0.9422364651761073,0.6057762635522986,0.7041009983786044
21013.5,1003.203097820282,0.26237988008640867,0.5021517915595161,1.290812528450539,2.4744889181107776,3.164912941008855,6.441399265453477,4.290241209319941,6.012871433273867,67.49671549513471,71.52660975866793,46.87079776583412,145.92876838235293,0.9495528778129257,0.5616119634517572,0.6661419394993064
13584.0,852.8427058458328,0.23469274152360373,0.5286384877239433,3.2705330979633107,1.840675089883978,2.34483441281107,5.500884573492428,5.985991320092794,4.439217676264407,84.8251539297356,72.07234697573342,62.008149221296634,224.28511029411766,0.9346638263752323,0.6576241591905914,0.728266981582163
24316.0,1057.5878736972809,0.27319268948366066,0.5381298556522081,1.4884224994818327,2.5623584444694756,2.94841187859602,5.770356453710694,3.7232600309224244,-5.9929997583059915,90.94489922097193,70.37000123655248,43.8059849140596,259.56109068627455,0.9286195882098532,0.3800879973340482,0.5565273405232442
40604.5,1435.7371497154236,0.24753359839284636,0.6798223393982499,2.6416756230275444,3.119554969688912,3.9985092543017133,-7.5765616601901415,-5.486599960674194,-8.095750646423225,87.47290535756431,103.79516167099362,49.469247108803394,412.87089460784307,0.923141774452497,0.34873097619425275,0.4259301924720009
6132.5,439.60511815547943,0.39876950635012126,0.6569970357909845,1.7852898802935213,2.6675731618740133,3.7210053270753396,-6.9378035882820654,-4.656475243709876,-7.418650766255831,89.87047283702213,84.67320590207913,67.04795439302481,215.32014399509808,0.9153278739038753,0.8118498458796274,0.8449845123992289
19825.5,932.7178170681,0.2863739219680572,0.6474917006269417,1.7592868111089643,2.747638934157276,4.0311241123193335,-7.9493045710276595,-5.096826952436587,-7.440408102447532,130.24177631578948,129.75808370660695,102.15103583426652,482.4343290441178,0.9457140096623731,0.5566449619937517,0.6045345626870816
7600.5,436.6345559358597,0.5009747306250278,0.7493638068418605,2.2739175147003143,5.725704486073337,6.052929700777258,-12.749421635738234,7.206404247657721,11.947589190189978,93.20505144995322,93.9980355472404,59.77820392890552,219.03909313725492,0.9142769499529725,0.8306618996891002,0.8662172693613744
